GID;CHROMOSOME
Avas.s012.g161.i1;1
Avas.s012.g162.i1;1
Avas.s012.g171.i1;1
Avas.s012.g180.i1;1
Avas.s012.g183.i1;1
Avas.s012.g209.i1;1
Avas.s012.g220.i1;1
Avas.s012.g227.i1;1
Avas.s012.g228.i1;1
Avas.s012.g232.i1;1
Avas.s012.g234.i1;1
Avas.s012.g238.i1;1
Avas.s012.g239.i1;1
Avas.s012.g248.i1;1
Avas.s012.g253.i1;1
Avas.s012.g264.i1;1
Avas.s012.g269.i1;1
Avas.s012.g272.i1;1
Avas.s012.g283.i1;1
Avas.s012.g290.i1;1
Avas.s012.g305.i1;1
Avas.s012.g316.i1;1
Avas.s012.g320.i2;1
Avas.s012.g320.i1;1
Avas.s012.g329.i1;1
Avas.s012.g343.i1;1
Avas.s012.g354.i1;1
Avas.s012.g356.i1;1
Avas.s012.g359.i1;1
Avas.s012.g367.i1;1
Avas.s012.g377.i1;1
Avas.s012.g380.i1;1
Avas.s012.g387.i1;1
Avas.s012.g393.i1;1
Avas.s012.g395.i1;1
Avas.s012.g402.i1;1
Avas.s012.g408.i1;1
Avas.s012.g415.i1;1
Avas.s012.g421.i1;1
Avas.s012.g422.i1;1
Avas.s012.g431.i1;1
Avas.s012.g438.i1;1
Avas.s012.g439.i1;1
Avas.s012.g440.i1;1
Avas.s012.g441.i1;1
Avas.s012.g442.i1;1
Avas.s013.g5.i1;1
Avas.s013.g6.i1;1
Avas.s013.g7.i1;1
Avas.s013.g9.i1;1
Avas.s013.g26.i1;1
Avas.s013.g28.i1;1
Avas.s013.g30.i1;1
Avas.s013.g34.i1;1
Avas.s013.g35.i1;1
Avas.s013.g36.i1;1
Avas.s013.g37.i1;1
Avas.s013.g38.i1;1
Avas.s013.g41.i1;1
Avas.s013.g41.i2;1
Avas.s013.g42.i1;1
Avas.s013.g43.i1;1
Avas.s013.g45.i1;1
Avas.s013.g47.i1;1
Avas.s013.g48.i1;1
Avas.s013.g49.i1;1
Avas.s013.g50.i1;1
Avas.s013.g50.i2;1
Avas.s013.g51.i1;1
Avas.s013.g52.i1;1
Avas.s013.g54.i1;1
Avas.s013.g60.i1;1
Avas.s013.g61.i1;1
Avas.s013.g62.i1;1
Avas.s013.g63.i1;1
Avas.s013.g64.i1;1
Avas.s013.g65.i1;1
Avas.s013.g67.i1;1
Avas.s013.g71.i1;1
Avas.s013.g73.i1;1
Avas.s013.g75.i1;1
Avas.s013.g76.i1;1
Avas.s013.g78.i1;1
Avas.s013.g81.i1;1
Avas.s013.g82.i1;1
Avas.s013.g86.i1;1
Avas.s013.g88.i1;1
Avas.s013.g89.i1;1
Avas.s013.g92.i1;1
Avas.s013.g93.i1;1
Avas.s013.g95.i1;1
Avas.s013.g96.i1;1
Avas.s013.g98.i1;1
Avas.s013.g99.i1;1
Avas.s013.g100.i1;1
Avas.s013.g101.i1;1
Avas.s013.g103.i1;1
Avas.s013.g105.i1;1
Avas.s013.g106.i1;1
Avas.s013.g107.i1;1
Avas.s013.g113.i1;1
Avas.s013.g119.i1;1
Avas.s013.g120.i1;1
Avas.s013.g129.i1;1
Avas.s013.g130.i1;1
Avas.s013.g131.i1;1
Avas.s013.g133.i1;1
Avas.s013.g134.i1;1
Avas.s013.g137.i1;1
Avas.s013.g143.i1;1
Avas.s013.g145.i1;1
Avas.s013.g151.i1;1
Avas.s013.g153.i1;1
Avas.s013.g154.i1;1
Avas.s013.g155.i1;1
Avas.s013.g156.i1;1
Avas.s013.g157.i1;1
Avas.s013.g164.i1;1
Avas.s013.g165.i2;1
Avas.s013.g170.i1;1
Avas.s013.g176.i1;1
Avas.s013.g184.i1;1
Avas.s013.g185.i1;1
Avas.s013.g189.i1;1
Avas.s013.g194.i1;1
Avas.s013.g198.i1;1
Avas.s013.g204.i1;1
Avas.s013.g208.i1;1
Avas.s013.g214.i1;1
Avas.s013.g216.i1;1
Avas.s013.g219.i1;1
Avas.s013.g221.i1;1
Avas.s013.g224.i1;1
Avas.s013.g229.i1;1
Avas.s013.g229.i2;1
Avas.s013.g229.i3;1
Avas.s013.g233.i1;1
Avas.s013.g234.i1;1
Avas.s013.g240.i1;1
Avas.s013.g248.i1;1
Avas.s013.g250.i1;1
Avas.s013.g253.i1;1
Avas.s013.g264.i1;1
Avas.s013.g265.i1;1
Avas.s013.g266.i1;1
Avas.s013.g268.i1;1
Avas.s013.g270.i1;1
Avas.s013.g271.i1;1
Avas.s013.g273.i1;1
Avas.s013.g274.i1;1
Avas.s013.g276.i1;1
Avas.s013.g281.i1;1
Avas.s013.g284.i1;1
Avas.s013.g285.i1;1
Avas.s013.g286.i1;1
Avas.s013.g287.i1;1
Avas.s013.g290.i1;1
Avas.s013.g291.i1;1
Avas.s013.g296.i1;1
Avas.s013.g298.i1;1
Avas.s013.g302.i1;1
Avas.s013.g304.i1;1
Avas.s013.g306.i1;1
Avas.s013.g309.i1;1
Avas.s013.g311.i1;1
Avas.s013.g312.i1;1
Avas.s013.g313.i1;1
Avas.s013.g314.i1;1
Avas.s013.g315.i1;1
Avas.s013.g320.i1;1
Avas.s013.g321.i1;1
Avas.s013.g324.i1;1
Avas.s013.g326.i1;1
Avas.s013.g329.i1;1
Avas.s013.g331.i1;1
Avas.s013.g332.i1;1
Avas.s013.g338.i1;1
Avas.s013.g341.i1;1
Avas.s013.g345.i1;1
Avas.s013.g347.i1;1
Avas.s013.g348.i1;1
Avas.s013.g352.i1;1
Avas.s013.g349.i1;1
Avas.s013.g351.i1;1
Avas.s013.g353.i1;1
Avas.s013.g355.i1;1
Avas.s013.g359.i1;1
Avas.s013.g360.i1;1
Avas.s013.g364.i1;1
Avas.s013.g365.i1;1
Avas.s013.g366.i1;1
Avas.s013.g368.i1;1
Avas.s013.g370.i1;1
Avas.s013.g376.i1;1
Avas.s013.g377.i1;1
Avas.s013.g379.i1;1
Avas.s013.g380.i1;1
Avas.s013.g381.i1;1
Avas.s013.g382.i1;1
Avas.s013.g383.i1;1
Avas.s013.g384.i1;1
Avas.s013.g388.i1;1
Avas.s013.g396.i1;1
Avas.s013.g399.i1;1
Avas.s013.g400.i1;1
Avas.s013.g407.i1;1
Avas.s013.g408.i1;1
Avas.s013.g409.i1;1
Avas.s013.g411.i1;1
Avas.s013.g416.i1;1
Avas.s013.g417.i1;1
Avas.s013.g419.i1;1
Avas.s013.g420.i1;1
Avas.s013.g421.i1;1
Avas.s013.g422.i1;1
Avas.s013.g423.i1;1
Avas.s013.g425.i1;1
Avas.s013.g427.i1;1
Avas.s013.g432.i1;1
Avas.s013.g433.i1;1
Avas.s013.g434.i1;1
Avas.s013.g435.i1;1
Avas.s013.g437.i1;1
Avas.s013.g445.i1;1
Avas.s013.g446.i1;1
Avas.s013.g447.i1;1
Avas.s013.g448.i1;1
Avas.s013.g449.i1;1
Avas.s013.g452.i1;1
Avas.s013.g453.i1;1
Avas.s013.g454.i1;1
Avas.s013.g458.i1;1
Avas.s013.g471.i1;1
Avas.s013.g472.i1;1
Avas.s013.g478.i1;1
Avas.s013.g480.i1;1
Avas.s013.g481.i1;1
Avas.s013.g486.i1;1
Avas.s013.g487.i2;1
Avas.s013.g487.i1;1
Avas.s013.g491.i1;1
Avas.s013.g492.i1;1
Avas.s013.g495.i1;1
Avas.s013.g496.i1;1
Avas.s013.g497.i1;1
Avas.s013.g498.i1;1
Avas.s013.g500.i1;1
Avas.s013.g515.i1;1
Avas.s013.g521.i1;1
Avas.s013.g522.i1;1
Avas.s013.g524.i1;1
Avas.s013.g532.i1;1
Avas.s013.g534.i1;1
Avas.s013.g535.i1;1
Avas.s013.g537.i1;1
Avas.s013.g538.i1;1
Avas.s013.g539.i1;1
Avas.s013.g540.i1;1
Avas.s013.g542.i1;1
Avas.s013.g546.i1;1
Avas.s013.g547.i1;1
Avas.s013.g556.i1;1
Avas.s013.g557.i1;1
Avas.s013.g560.i1;1
Avas.s013.g561.i1;1
Avas.s013.g564.i1;1
Avas.s013.g567.i1;1
Avas.s013.g569.i1;1
Avas.s013.g571.i1;1
Avas.s013.g572.i1;1
Avas.s013.g573.i1;1
Avas.s013.g574.i1;1
Avas.s013.g575.i1;1
Avas.s013.g576.i1;1
Avas.s013.g577.i1;1
Avas.s013.g578.i1;1
Avas.s013.g579.i1;1
Avas.s013.g580.i1;1
Avas.s013.g582.i1;1
Avas.s013.g585.i1;1
Avas.s013.g586.i1;1
Avas.s013.g587.i1;1
Avas.s013.g588.i1;1
Avas.s013.g591.i1;1
Avas.s013.g592.i1;1
Avas.s013.g593.i1;1
Avas.s013.g594.i1;1
Avas.s013.g596.i1;1
Avas.s013.g601.i1;1
Avas.s013.g604.i1;1
Avas.s013.g606.i1;1
Avas.s013.g607.i1;1
Avas.s013.g608.i1;1
Avas.s013.g610.i1;1
Avas.s013.g612.i1;1
Avas.s013.g616.i1;1
Avas.s013.g617.i1;1
Avas.s013.g620.i1;1
Avas.s013.g621.i1;1
Avas.s013.g623.i1;1
Avas.s013.g626.i1;1
Avas.s013.g627.i1;1
Avas.s013.g627.i2;1
Avas.s013.g628.i1;1
Avas.s013.g629.i1;1
Avas.s013.g630.i1;1
Avas.s013.g631.i1;1
Avas.s013.g632.i1;1
Avas.s013.g633.i1;1
Avas.s013.g634.i1;1
Avas.s013.g637.i1;1
Avas.s013.g641.i1;1
Avas.s013.g643.i1;1
Avas.s014.g9.i1;1
Avas.s014.g10.i1;1
Avas.s014.g11.i1;1
Avas.s014.g12.i1;1
Avas.s014.g14.i1;1
Avas.s014.g16.i1;1
Avas.s014.g17.i1;1
Avas.s014.g22.i1;1
Avas.s014.g25.i1;1
Avas.s014.g26.i1;1
Avas.s014.g27.i1;1
Avas.s014.g28.i1;1
Avas.s014.g31.i1;1
Avas.s014.g32.i1;1
Avas.s014.g33.i1;1
Avas.s014.g34.i1;1
Avas.s014.g36.i1;1
Avas.s014.g39.i1;1
Avas.s014.g41.i1;1
Avas.s014.g42.i1;1
Avas.s014.g43.i1;1
Avas.s014.g44.i1;1
Avas.s014.g46.i1;1
Avas.s014.g47.i1;1
Avas.s014.g49.i1;1
Avas.s014.g50.i1;1
Avas.s014.g51.i1;1
Avas.s014.g52.i1;1
Avas.s014.g54.i1;1
Avas.s014.g55.i1;1
Avas.s014.g57.i1;1
Avas.s014.g56.i1;1
Avas.s014.g58.i1;1
Avas.s014.g62.i1;1
Avas.s014.g63.i1;1
Avas.s014.g64.i1;1
Avas.s014.g65.i1;1
Avas.s014.g1.i1;1
Avas.s014.g66.i1;1
Avas.s014.g67.i1;1
Avas.s014.g69.i1;1
Avas.s014.g70.i1;1
Avas.s014.g71.i1;1
Avas.s014.g72.i1;1
Avas.s014.g74.i1;1
Avas.s014.g75.i1;1
Avas.s014.g76.i1;1
Avas.s014.g77.i1;1
Avas.s014.g79.i1;1
Avas.s014.g82.i1;1
Avas.s014.g85.i1;1
Avas.s014.g86.i1;1
Avas.s014.g87.i1;1
Avas.s014.g93.i1;1
Avas.s014.g94.i1;1
Avas.s014.g95.i1;1
Avas.s014.g96.i1;1
Avas.s014.g97.i1;1
Avas.s014.g98.i1;1
Avas.s014.g99.i1;1
Avas.s014.g100.i1;1
Avas.s014.g101.i1;1
Avas.s014.g102.i1;1
Avas.s014.g106.i1;1
Avas.s014.g107.i1;1
Avas.s014.g108.i1;1
Avas.s014.g109.i1;1
Avas.s014.g112.i1;1
Avas.s014.g113.i1;1
Avas.s014.g114.i1;1
Avas.s014.g116.i1;1
Avas.s014.g117.i1;1
Avas.s014.g123.i1;1
Avas.s014.g124.i1;1
Avas.s014.g125.i1;1
Avas.s014.g127.i1;1
Avas.s014.g128.i1;1
Avas.s014.g131.i1;1
Avas.s014.g132.i1;1
Avas.s014.g134.i1;1
Avas.s014.g136.i1;1
Avas.s014.g137.i1;1
Avas.s014.g140.i1;1
Avas.s014.g141.i1;1
Avas.s014.g142.i1;1
Avas.s014.g144.i1;1
Avas.s014.g146.i1;1
Avas.s014.g148.i1;1
Avas.s014.g150.i1;1
Avas.s014.g151.i1;1
Avas.s014.g152.i1;1
Avas.s014.g154.i1;1
Avas.s014.g155.i1;1
Avas.s014.g157.i1;1
Avas.s014.g159.i1;1
Avas.s014.g160.i1;1
Avas.s014.g162.i1;1
Avas.s014.g164.i1;1
Avas.s014.g165.i1;1
Avas.s014.g166.i1;1
Avas.s014.g169.i1;1
Avas.s014.g170.i1;1
Avas.s014.g171.i1;1
Avas.s014.g172.i1;1
Avas.s014.g173.i1;1
Avas.s014.g174.i1;1
Avas.s014.g175.i1;1
Avas.s014.g176.i1;1
Avas.s014.g177.i1;1
Avas.s014.g179.i1;1
Avas.s014.g180.i1;1
Avas.s014.g182.i1;1
Avas.s014.g183.i1;1
Avas.s014.g185.i1;1
Avas.s014.g186.i1;1
Avas.s014.g187.i1;1
Avas.s014.g189.i1;1
Avas.s014.g191.i1;1
Avas.s014.g192.i1;1
Avas.s014.g193.i1;1
Avas.s014.g196.i1;1
Avas.s014.g202.i1;1
Avas.s014.g204.i1;1
Avas.s014.g210.i1;1
Avas.s014.g211.i1;1
Avas.s014.g212.i1;1
Avas.s014.g213.i1;1
Avas.s014.g214.i1;1
Avas.s014.g216.i1;1
Avas.s014.g218.i1;1
Avas.s014.g219.i1;1
Avas.s014.g221.i1;1
Avas.s014.g222.i1;1
Avas.s014.g223.i1;1
Avas.s014.g227.i1;1
Avas.s014.g228.i1;1
Avas.s014.g234.i1;1
Avas.s014.g238.i1;1
Avas.s014.g239.i1;1
Avas.s014.g240.i1;1
Avas.s014.g241.i1;1
Avas.s014.g242.i1;1
Avas.s014.g249.i1;1
Avas.s014.g256.i1;1
Avas.s014.g259.i1;1
Avas.s014.g261.i1;1
Avas.s014.g263.i1;1
Avas.s014.g264.i1;1
Avas.s014.g267.i1;1
Avas.s014.g268.i1;1
Avas.s014.g269.i1;1
Avas.s014.g271.i1;1
Avas.s014.g272.i1;1
Avas.s014.g273.i1;1
Avas.s014.g276.i1;1
Avas.s014.g277.i1;1
Avas.s014.g277.i2;1
Avas.s014.g279.i1;1
Avas.s014.g280.i1;1
Avas.s014.g281.i1;1
Avas.s014.g281.i2;1
Avas.s014.g286.i1;1
Avas.s014.g287.i1;1
Avas.s014.g293.i1;1
Avas.s014.g294.i1;1
Avas.s014.g300.i1;1
Avas.s014.g302.i1;1
Avas.s014.g304.i1;1
Avas.s014.g306.i1;1
Avas.s014.g312.i1;1
Avas.s014.g313.i1;1
Avas.s014.g314.i1;1
Avas.s014.g315.i1;1
Avas.s014.g316.i1;1
Avas.s014.g317.i1;1
Avas.s014.g318.i1;1
Avas.s014.g321.i1;1
Avas.s014.g327.i1;1
Avas.s014.g332.i1;1
Avas.s014.g342.i1;1
Avas.s014.g350.i1;1
Avas.s014.g365.i1;1
Avas.s014.g368.i1;1
Avas.s014.g370.i1;1
Avas.s014.g374.i2;1
Avas.s014.g379.i1;1
Avas.s014.g387.i1;1
Avas.s014.g389.i1;1
Avas.s014.g391.i1;1
Avas.s014.g399.i1;1
Avas.s014.g401.i1;1
Avas.s014.g403.i1;1
Avas.s014.g406.i1;1
Avas.s014.g410.i1;1
Avas.s014.g417.i1;1
Avas.s014.g416.i1;1
Avas.s014.g424.i1;1
Avas.s014.g428.i1;1
Avas.s014.g434.i1;1
Avas.s014.g433.i1;1
Avas.s014.g435.i1;1
Avas.s014.g436.i1;1
Avas.s014.g439.i1;1
Avas.s014.g441.i1;1
Avas.s014.g444.i1;1
Avas.s014.g446.i1;1
Avas.s014.g448.i1;1
Avas.s014.g449.i1;1
Avas.s014.g450.i1;1
Avas.s014.g460.i1;1
Avas.s014.g463.i1;1
Avas.s014.g464.i1;1
Avas.s014.g466.i1;1
Avas.s014.g470.i1;1
Avas.s014.g471.i1;1
Avas.s014.g475.i1;1
Avas.s014.g476.i1;1
Avas.s014.g478.i1;1
Avas.s014.g480.i1;1
Avas.s014.g481.i1;1
Avas.s014.g483.i1;1
Avas.s014.g485.i1;1
Avas.s014.g486.i1;1
Avas.s014.g491.i1;1
Avas.s014.g492.i1;1
Avas.s014.g493.i1;1
Avas.s014.g496.i1;1
Avas.s014.g499.i1;1
Avas.s014.g501.i1;1
Avas.s014.g503.i1;1
Avas.s014.g504.i1;1
Avas.s014.g507.i1;1
Avas.s014.g508.i1;1
Avas.s014.g509.i1;1
Avas.s014.g510.i1;1
Avas.s014.g511.i1;1
Avas.s014.g516.i1;1
Avas.s014.g518.i1;1
Avas.s014.g519.i1;1
Avas.s014.g521.i1;1
Avas.s014.g527.i1;1
Avas.s014.g535.i1;1
Avas.s014.g538.i1;1
Avas.s014.g539.i1;1
Avas.s014.g540.i1;1
Avas.s014.g541.i1;1
Avas.s014.g545.i1;1
Avas.s014.g546.i1;1
Avas.s014.g547.i1;1
Avas.s014.g548.i1;1
Avas.s014.g549.i1;1
Avas.s014.g550.i1;1
Avas.s014.g551.i1;1
Avas.s014.g553.i1;1
Avas.s014.g554.i1;1
Avas.s014.g555.i1;1
Avas.s014.g556.i1;1
Avas.s014.g557.i1;1
Avas.s014.g558.i1;1
Avas.s014.g559.i1;1
Avas.s014.g560.i1;1
Avas.s014.g562.i1;1
Avas.s014.g565.i1;1
Avas.s014.g568.i1;1
Avas.s014.g572.i1;1
Avas.s014.g575.i1;1
Avas.s014.g576.i1;1
Avas.s014.g577.i1;1
Avas.s014.g578.i1;1
Avas.s014.g579.i1;1
Avas.s014.g580.i1;1
Avas.s014.g581.i1;1
Avas.s014.g582.i1;1
Avas.s014.g583.i1;1
Avas.s014.g584.i1;1
Avas.s014.g585.i1;1
Avas.s014.g586.i1;1
Avas.s014.g587.i1;1
Avas.s014.g591.i1;1
Avas.s014.g592.i1;1
Avas.s014.g598.i1;1
Avas.s014.g599.i1;1
Avas.s014.g600.i1;1
Avas.s014.g601.i1;1
Avas.s014.g603.i1;1
Avas.s014.g604.i1;1
Avas.s014.g605.i1;1
Avas.s014.g605.i2;1
Avas.s014.g607.i1;1
Avas.s014.g611.i1;1
Avas.s014.g613.i1;1
Avas.s014.g615.i1;1
Avas.s014.g617.i1;1
Avas.s014.g622.i1;1
Avas.s014.g623.i1;1
Avas.s014.g627.i1;1
Avas.s014.g628.i1;1
Avas.s014.g630.i1;1
Avas.s014.g631.i1;1
Avas.s014.g632.i1;1
Avas.s014.g633.i1;1
Avas.s014.g636.i1;1
Avas.s014.g637.i1;1
Avas.s014.g641.i1;1
Avas.s014.g642.i1;1
Avas.s014.g643.i1;1
Avas.s014.g644.i1;1
Avas.s014.g649.i1;1
Avas.s014.g650.i1;1
Avas.s014.g651.i1;1
Avas.s014.g652.i1;1
Avas.s014.g654.i1;1
Avas.s014.g655.i1;1
Avas.s014.g658.i1;1
Avas.s014.g657.i1;1
Avas.s014.g660.i1;1
Avas.s014.g661.i1;1
Avas.s014.g662.i1;1
Avas.s014.g664.i1;1
Avas.s014.g669.i1;1
Avas.s014.g672.i1;1
Avas.s014.g674.i1;1
Avas.s014.g676.i1;1
Avas.s014.g678.i1;1
Avas.s014.g680.i1;1
Avas.s014.g681.i1;1
Avas.s014.g683.i1;1
Avas.s014.g685.i1;1
Avas.s014.g688.i1;1
Avas.s014.g689.i1;1
Avas.s014.g690.i1;1
Avas.s014.g691.i1;1
Avas.s014.g692.i1;1
Avas.s014.g693.i1;1
Avas.s014.g694.i1;1
Avas.s014.g695.i1;1
Avas.s014.g696.i1;1
Avas.s014.g698.i1;1
Avas.s014.g702.i1;1
Avas.s014.g703.i1;1
Avas.s014.g704.i1;1
Avas.s014.g705.i1;1
Avas.s014.g707.i1;1
Avas.s014.g708.i1;1
Avas.s014.g709.i1;1
Avas.s014.g710.i1;1
Avas.s014.g717.i1;1
Avas.s014.g718.i1;1
Avas.s014.g721.i1;1
Avas.s014.g722.i1;1
Avas.s014.g730.i1;1
Avas.s014.g731.i1;1
Avas.s014.g732.i1;1
Avas.s014.g734.i1;1
Avas.s014.g736.i1;1
Avas.s014.g738.i1;1
Avas.s014.g739.i1;1
Avas.s014.g740.i1;1
Avas.s014.g741.i1;1
Avas.s014.g744.i1;1
Avas.s014.g745.i1;1
Avas.s014.g746.i1;1
Avas.s014.g748.i1;1
Avas.s014.g749.i1;1
Avas.s014.g750.i1;1
Avas.s014.g750.i2;1
Avas.s014.g756.i1;1
Avas.s014.g757.i1;1
Avas.s014.g758.i1;1
Avas.s014.g759.i1;1
Avas.s014.g761.i1;1
Avas.s014.g765.i1;1
Avas.s014.g769.i1;1
Avas.s014.g770.i1;1
Avas.s014.g771.i1;1
Avas.s014.g773.i1;1
Avas.s014.g775.i1;1
Avas.s014.g776.i1;1
Avas.s015.g5.i1;1
Avas.s015.g7.i1;1
Avas.s015.g14.i1;1
Avas.s015.g17.i1;1
Avas.s015.g27.i1;1
Avas.s015.g46.i1;1
Avas.s015.g50.i1;1
Avas.s015.g56.i1;1
Avas.s015.g68.i1;1
Avas.s015.g69.i1;1
Avas.s015.g101.i1;1
Avas.s015.g104.i1;1
Avas.s015.g107.i1;1
Avas.s015.g124.i1;1
Avas.s015.g120.i1;1
Avas.s015.g122.i1;1
Avas.s015.g135.i1;1
Avas.s015.g138.i1;1
Avas.s015.g139.i1;1
Avas.s015.g140.i1;1
Avas.s015.g141.i1;1
Avas.s015.g142.i1;1
Avas.s015.g143.i1;1
Avas.s015.g150.i1;1
Avas.s015.g153.i1;1
Avas.s015.g155.i1;1
Avas.s015.g158.i1;1
Avas.s015.g159.i1;1
Avas.s015.g161.i1;1
Avas.s015.g174.i1;1
Avas.s015.g182.i1;1
Avas.s015.g187.i1;1
Avas.s015.g189.i1;1
Avas.s015.g190.i1;1
Avas.s015.g191.i1;1
Avas.s015.g193.i1;1
Avas.s015.g194.i1;1
Avas.s015.g196.i1;1
Avas.s015.g203.i1;1
Avas.s015.g209.i1;1
Avas.s015.g210.i1;1
Avas.s015.g211.i1;1
Avas.s015.g217.i1;1
Avas.s015.g218.i1;1
Avas.s015.g220.i1;1
Avas.s015.g221.i1;1
Avas.s015.g222.i1;1
Avas.s015.g224.i1;1
Avas.s015.g227.i1;1
Avas.s015.g228.i1;1
Avas.s015.g230.i1;1
Avas.s015.g232.i1;1
Avas.s015.g242.i1;1
Avas.s015.g247.i1;1
Avas.s015.g248.i1;1
Avas.s015.g249.i1;1
Avas.s015.g250.i1;1
Avas.s015.g251.i1;1
Avas.s015.g253.i1;1
Avas.s015.g254.i1;1
Avas.s015.g260.i1;1
Avas.s015.g263.i1;1
Avas.s015.g267.i1;1
Avas.s015.g271.i1;1
Avas.s015.g273.i1;1
Avas.s015.g274.i1;1
Avas.s015.g276.i1;1
Avas.s015.g277.i1;1
Avas.s015.g280.i1;1
Avas.s015.g281.i1;1
Avas.s015.g285.i1;1
Avas.s015.g286.i1;1
Avas.s015.g287.i1;1
Avas.s015.g289.i1;1
Avas.s015.g291.i1;1
Avas.s015.g293.i1;1
Avas.s015.g294.i1;1
Avas.s015.g296.i1;1
Avas.s015.g298.i1;1
Avas.s015.g299.i1;1
Avas.s015.g300.i1;1
Avas.s015.g301.i1;1
Avas.s015.g302.i1;1
Avas.s015.g303.i1;1
Avas.s015.g305.i1;1
Avas.s015.g307.i1;1
Avas.s015.g310.i1;1
Avas.s015.g313.i1;1
Avas.s015.g314.i1;1
Avas.s015.g318.i1;1
Avas.s015.g319.i1;1
Avas.s015.g320.i1;1
Avas.s015.g322.i1;1
Avas.s015.g324.i1;1
Avas.s015.g326.i1;1
Avas.s015.g330.i1;1
Avas.s015.g331.i1;1
Avas.s015.g332.i1;1
Avas.s015.g333.i1;1
Avas.s015.g335.i1;1
Avas.s015.g335.i2;1
Avas.s015.g336.i1;1
Avas.s015.g344.i1;1
Avas.s015.g350.i1;1
Avas.s015.g352.i1;1
Avas.s015.g359.i1;1
Avas.s015.g365.i1;1
Avas.s015.g371.i1;1
Avas.s015.g374.i1;1
Avas.s015.g378.i1;1
Avas.s015.g380.i1;1
Avas.s015.g381.i1;1
Avas.s015.g385.i1;1
Avas.s015.g387.i1;1
Avas.s015.g388.i1;1
Avas.s015.g389.i1;1
Avas.s015.g390.i1;1
Avas.s015.g391.i1;1
Avas.s015.g392.i1;1
Avas.s015.g399.i1;1
Avas.s015.g399.i2;1
Avas.s015.g402.i1;1
Avas.s015.g405.i1;1
Avas.s015.g406.i1;1
Avas.s015.g407.i1;1
Avas.s015.g409.i1;1
Avas.s015.g415.i1;1
Avas.s015.g416.i2;1
Avas.s015.g416.i1;1
Avas.s015.g417.i1;1
Avas.s015.g418.i1;1
Avas.s015.g428.i1;1
Avas.s015.g432.i1;1
Avas.s015.g434.i1;1
Avas.s015.g444.i1;1
Avas.s015.g452.i1;1
Avas.s015.g461.i1;1
Avas.s015.g462.i1;1
Avas.s015.g465.i1;1
Avas.s015.g469.i1;1
Avas.s015.g477.i1;1
Avas.s015.g478.i1;1
Avas.s015.g479.i1;1
Avas.s015.g480.i1;1
Avas.s015.g481.i1;1
Avas.s015.g484.i1;1
Avas.s015.g485.i1;1
Avas.s015.g486.i1;1
Avas.s015.g489.i1;1
Avas.s015.g490.i1;1
Avas.s015.g494.i1;1
Avas.s015.g495.i1;1
Avas.s015.g497.i1;1
Avas.s015.g500.i1;1
Avas.s015.g498.i1;1
Avas.s015.g501.i1;1
Avas.s015.g502.i1;1
Avas.s015.g504.i1;1
Avas.s015.g505.i1;1
Avas.s015.g513.i1;1
Avas.s015.g515.i1;1
Avas.s015.g519.i1;1
Avas.s015.g521.i1;1
Avas.s015.g523.i1;1
Avas.s015.g524.i1;1
Avas.s015.g529.i1;1
Avas.s015.g531.i1;1
Avas.s015.g532.i1;1
Avas.s015.g533.i1;1
Avas.s015.g535.i1;1
Avas.s015.g538.i1;1
Avas.s015.g539.i1;1
Avas.s015.g543.i1;1
Avas.s015.g546.i1;1
Avas.s015.g548.i1;1
Avas.s015.g550.i1;1
Avas.s015.g551.i1;1
Avas.s015.g553.i1;1
Avas.s015.g554.i1;1
Avas.s015.g557.i1;1
Avas.s015.g558.i1;1
Avas.s016.g6.i1;1
Avas.s016.g7.i1;1
Avas.s016.g8.i1;1
Avas.s016.g10.i1;1
Avas.s016.g11.i1;1
Avas.s016.g12.i1;1
Avas.s016.g13.i1;1
Avas.s016.g15.i1;1
Avas.s016.g17.i1;1
Avas.s016.g18.i1;1
Avas.s016.g24.i1;1
Avas.s016.g25.i1;1
Avas.s016.g26.i1;1
Avas.s016.g28.i1;1
Avas.s016.g31.i1;1
Avas.s016.g32.i1;1
Avas.s016.g50.i1;1
Avas.s016.g57.i1;1
Avas.s016.g60.i1;1
Avas.s016.g60.i2;1
Avas.s016.g64.i1;1
Avas.s016.g65.i1;1
Avas.s016.g66.i1;1
Avas.s016.g67.i1;1
Avas.s016.g68.i1;1
Avas.s016.g70.i1;1
Avas.s016.g96.i1;1
Avas.s016.g98.i1;1
Avas.s016.g99.i1;1
Avas.s016.g105.i1;1
Avas.s016.g109.i1;1
Avas.s016.g110.i1;1
Avas.s016.g111.i1;1
Avas.s016.g112.i1;1
Avas.s016.g113.i1;1
Avas.s016.g115.i1;1
Avas.s016.g116.i1;1
Avas.s016.g117.i1;1
Avas.s016.g118.i1;1
Avas.s016.g121.i1;1
Avas.s016.g124.i1;1
Avas.s016.g130.i1;1
Avas.s016.g131.i1;1
Avas.s016.g132.i1;1
Avas.s016.g143.i1;1
Avas.s016.g149.i1;1
Avas.s016.g152.i1;1
Avas.s016.g156.i1;1
Avas.s016.g157.i1;1
Avas.s016.g158.i1;1
Avas.s016.g159.i1;1
Avas.s016.g160.i1;1
Avas.s016.g161.i1;1
Avas.s016.g162.i1;1
Avas.s016.g163.i1;1
Avas.s016.g164.i1;1
Avas.s016.g165.i1;1
Avas.s016.g166.i2;1
Avas.s016.g166.i3;1
Avas.s016.g168.i1;1
